Parry's Agave,Agavaceae,Agave parryi Engelm.,United States,40.6747,-74.2239,New Jersey
Yuma Browneyes,Onagraceae,Camissonia claviformis (Torr. & Frém.) P.H. Raven ssp. yumae (P.H. Raven) P.H. Raven,United States,35.599,-97.6251,Oklahoma
Aparejograss,Poaceae,Muhlenbergia utilis (Torr.) Hitchc.,United States,40.4344,-80.0248,Pennsylvania
Variable-color Beardtongue,Scrophulariaceae,Penstemon versicolor Pennell,United States,38.0702,-84.591,Kentucky
Cascade Azalea,Ericaceae,Rhododendron albiflorum Hook.,United States,40.7524,-73.9791,New York
Stemless Thistle,Asteraceae,Onopordum acaulon L.,United States,40.4344,-80.0248,Pennsylvania
Beatley's Clover,Fabaceae,Trifolium andersonii A. Gray ssp. beatleyae J.M. Gillett,United States,41.1894,-111.9489,Utah
Gymnostomiella Moss,Pottiaceae,Gymnostomiella Fleisch.,United States,31.6948,-106.3,Texas
Thomson's Porpidia Lichen,Porpidiaceae,Porpidia thomsonii Gowan,United States,40.6681,-111.9083,Utah
Antifever Fontinalis Moss,Fontinalaceae,Fontinalis antipyretica Hedw. var. antipyretica,United States,33.8635,-118.1801,California
Browneyes,Onagraceae,Camissonia claviformis (Torr. & Frém.) P.H. Raven ssp. cruciformis (Kellogg) P.H. Raven,United States,40.9252,-74.1781,New Jersey
Valenzuela's Ramonia,Gyalectaceae,Ramonia valenzueliana (Mont.) Stizenb.,United States,36.1114,-86.869,Tennessee
Himalayan Foothill Borinda,Poaceae,Borinda fungosa (T.P. Yi) C.M.A. Stapleton,United States,45.5806,-122.3748,Oregon
Thelidium Lichen,Verrucariaceae,Thelidium incavatum Nyl. ex Mudd,United States,26.6492,-81.6167,Florida
Sintenis' Peperomia,Piperaceae,Peperomia sintenisii C. DC.,United States,40.7845,-96.6888,Nebraska
Cardot's Pohlia Moss,Bryaceae,Pohlia cardotii (Renauld) Broth.,United States,38.0283,-84.4715,Kentucky
Mycomicrothelia Lichen,Arthopyreniaceae,Mycomicrothelia subfallens (Müll. Arg.) D. Hawksw.,United States,37.7667,-97.2805,Kansas
Adzuki Bean,Fabaceae,Vigna angularis (Willd.) Ohwi & Ohashi,United States,39.7388,-104.4083,Colorado
Chihuahuan Sedge,Cyperaceae,Carex chihuahuensis Mack.,United States,39.9473,-75.15,Pennsylvania
Hookeria Moss,Hookeriaceae,Hookeria lucens (Hedw.) Sm.,United States,28.5456,-81.3782,Florida
San Joaquin Dodder,Cuscutaceae,Cuscuta brachycalyx (Yunck.) Yunck. var. apodanthera (Yunck.) Yunck.,United States,35.2017,-89.9715,Tennessee
Pele Clermontia,Campanulaceae,Clermontia peleana Rock,United States,41.776,-87.6674,Illinois
Longleaf Cupgrass,Poaceae,Eriochloa michauxii (Poir.) Hitchc. var. michauxii,United States,38.8893,-75.8612,Maryland
Pondweed,Potamogetonaceae,Potamogeton ×cognatus Asch. & Graebn.,United States,40.0018,-75.1179,Pennsylvania
Zhukovsky's Wheat,Poaceae,Triticum zhukovskyi Menabde & Ericzjan,United States,21.3278,-157.8294,Hawaii
Freckled Milkvetch,Fabaceae,Astragalus lentiginosus Douglas ex Hook. var. latus (M.E. Jones) M.E. Jones,United States,41.7638,-72.673,Connecticut
Fendler's Desertdandelion,Asteraceae,Malacothrix fendleri A. Gray,United States,33.5446,-86.9292,Alabama
Small Spreading Pogonia,Orchidaceae,Cleistes bifaria (Fernald) Catling & Gregg,United States,38.8336,-76.8777,Maryland
Keaau Valley Dubautia,Asteraceae,Dubautia herbstobatae G.D. Carr,United States,45.0803,-93.0875,Minnesota
Mucronate Sprangeltop,Poaceae,Leptochloa panicea (Retz.) Ohwi ssp. brachiata (Steud.) N. Snow,United States,35.9918,-83.8496,Tennessee
Brazilian Peperomia,Piperaceae,Peperomia urocarpa Fisch. & C.A. Mey.,United States,32.8891,-117.1005,California
True's Manzanita,Ericaceae,Arctostaphylos mewukka Merriam ssp. truei (W. Knight) P.V. Wells,United States,38.8336,-76.8777,Maryland
Green Medusa Orchid,Orchidaceae,Microthelys Garay,United States,27.1675,-82.381,Florida
Darlingplum,Rhamnaceae,Reynosia septentrionalis Urb.,United States,39.2847,-76.6205,Maryland
Scrubland Goldenaster,Asteraceae,Chrysopsis subulata Small,United States,21.3068,-157.8607,Hawaii
Chaparral Dodder,Cuscutaceae,Cuscuta californica Hook. & Arn. var. papillosa Yunck.,United States,38.8247,-104.562,Colorado
Bahiagrass,Poaceae,Paspalum notatum Flueggé var. notatum,United States,29.6813,-82.3539,Florida
Snowy River Wattle,Fabaceae,Acacia boomanii Maiden,United States,35.7977,-78.6253,North Carolina
Palo Bronco,Malpighiaceae,Malpighia fucata Ker Gawl.,United States,33.2765,-112.1872,Arizona
Tall Oatgrass,Poaceae,Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl var. bulbosum (Willd.) Spenner,United States,40.8702,-73.8495,New York
Palo De Cruz,Clusiaceae,Garcinia portoricensis (Urb.) Alain,United States,29.4375,-98.4616,Texas
Annual Buckwheat,Polygonaceae,Eriogonum annuum Nutt.,United States,39.2692,-84.3307,Ohio
Narrowleaf Cowwheat,Scrophulariaceae,Melampyrum lineare Desr. var. pectinatum (Pennell) Fernald,United States,31.8925,-106.5426,Texas
Snow Squarestem,Asteraceae,Melanthera nivea (L.) Small,United States,47.368,-122.1206,Washington
Broadkeel Milkvetch,Fabaceae,Astragalus platytropis A. Gray,United States,35.0425,-90.0732,Tennessee
Adlumia,Fumariaceae,Adlumia Raf. ex DC.,United States,33.8359,-117.9086,California
Downy Prairie Clover,Fabaceae,Dalea neomexicana (A. Gray) Cory var. neomexicana,United States,58.3271,-134.4742,Alaska
Moa Tree,Sapotaceae,Madhuca indica J.F. Gmel.,United States,30.43,-97.8326,Texas
Hypnum Moss,Hypnaceae,Hypnum callichroum Funck ex Brid.,United States,33.9995,-98.3938,Texas
Lapalapa,Araliaceae,Cheirodendron platyphyllum (Hook. & Arn.) Seem.,United States,40.5384,-105.0547,Colorado
Colombian Waxweed,Lythraceae,Cuphea carthagenensis (Jacq.) J.F. Macbr.,United States,42.1223,-72.4876,Massachusetts
Grisebach's Bristlegrass,Poaceae,Setaria grisebachii Fourn.,United States,37.5158,-77.5047,Virginia
Stiff Pea,Fabaceae,Lathyrus rigidus T.G. White,United States,36.2204,-115.1458,Nevada
Bog Stitchwort,Caryophyllaceae,Minuartia stricta (Sw.) Hiern.,United States,33.5291,-112.2482,Arizona
North Umpqua Kalmiopsis,Ericaceae,Kalmiopsis fragrans Meinke & Kaye,United States,27.777,-97.4632,Texas
Peperomia,Piperaceae,Peperomia pereskiifolia (Jacq.) Kunth,United States,35.2211,-85.2091,Tennessee
Cylinder Spikerush,Cyperaceae,Eleocharis cylindrica Buckley,United States,31.6948,-106.3,Texas
Cartilage Lichen,Ramalinaceae,Ramalina complanata (Sw.) Ach.,United States,28.5456,-81.3782,Florida
Birdcage Evening Primrose,Onagraceae,Oenothera deltoides Torr. & Frém. ssp. cognata (Jeps.) W. Klein,United States,39.849,-86.272,Indiana
Dotted Lichen,Bacidiaceae,Bacidia illudens (Nyl.) Lynge,United States,39.2847,-76.6205,Maryland
Kingdevil,Asteraceae,Hieracium praealtum Vill. ex Gochnat,United States,37.2458,-121.8306,California
Wart Lichen,Pyrenulaceae,Pyrenula pyrenuloides (Mont.) R.C. Harris,United States,40.8171,-73.7416,New York
Turpentine Tree,Myrtaceae,Syncarpia glomulifera (Sm.) Nied.,United States,30.3752,-97.9007,Texas
Purple Rattlesnakeroot,Asteraceae,Prenanthes racemosa Michx.,United States,35.0443,-106.6729,New Mexico
Nineleaf Biscuitroot,Apiaceae,Lomatium triternatum (Pursh) J.M. Coult. & Rose var. triternatum,United States,38.6531,-90.2435,Missouri
San Mateo Tree Lupine,Fabaceae,Lupinus eximius Burtt Davy,United States,43.4732,-83.9514,Michigan
Guiana Fern,Dryopteridaceae,Lomagramma guianensis (Aubl.) Ching,United States,28.5456,-81.3782,Florida
New Mexico Spiny Milkvetch,Fabaceae,Astragalus kentrophyta A. Gray var. neomexicanus (Barneby) Barneby,United States,61.1535,-149.8289,Alaska
Greeneyes,Asteraceae,Berlandiera DC.,United States,43.0528,-87.9353,Wisconsin
Violet Milkvetch,Fabaceae,Astragalus iodopetalus (Rydb.) Barneby,United States,38.5814,-90.2625,Missouri
Giant Rhubarb,Gunneraceae,Gunnera manicata Linden,United States,38.8933,-77.0146,District of Columbia
Silky Willow,Salicaceae,Salix sericea Marshall,United States,29.9475,-81.5264,Florida
Mann's Landolphia,Apocynaceae,Landolphia mannii Dyer ex Dewevre,United States,39.9788,-75.1262,Pennsylvania
Byrsonima,Malpighiaceae,Byrsonima Rich. ex Kunth,United States,28.5469,-81.2571,Florida
Russian Wheatgrass,Poaceae,Thinopyrum junceiforme (Á. Löve & D. Löve) Á. Löve,United States,43.1577,-77.608,New York
Mono Penstemon,Scrophulariaceae,Penstemon monoensis A. Heller,United States,42.0999,-72.5783,Massachusetts
Vesicularia Moss,Hypnaceae,Vesicularia (Müll. Hal.) Müll. Hal.,United States,37.5158,-77.5047,Virginia
Field Parsley Piert,Rosaceae,Aphanes arvensis L.,United States,39.9788,-75.1262,Pennsylvania
Lungwort,Boraginaceae,Pulmonaria L.,United States,47.6964,-117.4399,Washington
Frankton's Saltbush,Chenopodiaceae,Atriplex glabriuscula Edmondston var. franktonii (Taschereau) S.L. Welsh,United States,34.0324,-119.1343,California
Ceiba,Bombacaceae,Ceiba Mill.,United States,33.7866,-118.2987,California
Lespedeza,Fabaceae,Lespedeza ×brittonii E.P. Bicknell (pro sp.),United States,42.1707,-72.6048,Massachusetts
Manilkara,Sapotaceae,Manilkara kauki (L.) Dubard,United States,37.6808,-97.1558,Kansas
Sudan Crowfoot Grass,Poaceae,Dactyloctenium germinatum Hack.,United States,30.392,-91.0892,Louisiana
Point Reyes Ceanothus,Rhamnaceae,Ceanothus gloriosus J.T. Howell var. gloriosus,United States,40.0018,-75.1179,Pennsylvania
Texas Star,Gentianaceae,Sabatia campestris Nutt.,United States,42.1827,-80.0649,Pennsylvania
Spearleaf Swampmallow,Malvaceae,Pavonia hastata Cav.,United States,21.3095,-157.863,Hawaii
Orange Wattle,Fabaceae,Acacia saligna (Labill.) Wendl. f.,United States,38.9087,-77.0414,District of Columbia
Manybranched Pepperweed,Brassicaceae,Lepidium ramosissimum A. Nelson var. divergens (Osterh.) Rollins,United States,35.0664,-89.9921,Tennessee
Roundleaf Goldenrod,Asteraceae,Solidago patula Muhl. ex Willd. var. strictula Torr. & A. Gray,United States,34.0268,-84.2422,Georgia
Beard Lichen,Parmeliaceae,Usnea graciosa Mot.,United States,40.9897,-80.3084,Pennsylvania
Indian Crabgrass,Poaceae,Digitaria longiflora (Retz.) Pers.,United States,43.0696,-89.4239,Wisconsin
Newberry's Hymenopappus,Asteraceae,Hymenopappus newberryi (A. Gray) I.M. Johnst.,United States,27.9139,-82.7157,Florida
Bracted Colicroot,Liliaceae,Aletris bracteata Northrop,United States,21.2811,-157.8266,Hawaii
Wisconsin Penstemon,Scrophulariaceae,Penstemon gracilis Nutt. var. wisconsinensis (Pennell) Fassett,United States,29.7853,-95.1852,Texas
Beaked Hazelnut,Betulaceae,Corylus cornuta Marshall,United States,33.7749,-84.3046,Georgia
Cerro La Torrecilla Stopper,Myrtaceae,Eugenia cacuminis Alain,United States,37.3352,-121.8938,California
Eastern Poison Ivy,Anacardiaceae,Toxicodendron radicans (L.) Kuntze ssp. negundo (Greene) Gillis,United States,32.7831,-79.937,South Carolina
Walker's Suncup,Onagraceae,Camissonia walkeri (A. Nelson) P.H. Raven,United States,26.1625,-80.2582,Florida
Rough Dubautia,Asteraceae,Dubautia scabra (DC.) D.D. Keck ssp. leiophylla (A. Gray) G.D. Carr,United States,41.7582,-88.2971,Illinois
Orange Fameflower,Portulacaceae,Phemeranthus aurantiacus (Engelm.) Kiger,United States,44.5463,-88.1021,Wisconsin
Gypsum Phacelia,Hydrophyllaceae,Phacelia integrifolia Torr.,United States,39.441,-84.5757,Ohio
Sweetgum,Hamamelidaceae,Liquidambar styraciflua L.,United States,33.2765,-112.1872,Arizona
Phyllopsora Lichen,Bacidiaceae,Phyllopsora furfuracea (Pers.) Zahlbr.,United States,41.6913,-70.9355,Massachusetts
Sierra Sedge,Cyperaceae,Carex nervina L.H. Bailey,United States,43.5851,-116.2191,Idaho
Bush's Purple Coneflower,Asteraceae,Echinacea paradoxa (J.B.S. Norton) Britton var. neglecta R.L. McGregor,United States,42.3389,-70.9196,Massachusetts
Sierra Gooseberry,Grossulariaceae,Ribes roezlii Regel var. amictum (Greene) Jeps.,United States,41.7454,-87.7135,Illinois
Arrowweed,Asteraceae,Pluchea sericea (Nutt.) Coville,United States,41.5968,-86.293,Indiana
Threepetal Bedstraw,Rubiaceae,Galium trifidum L. ssp. columbianum (Rydb.) Hultén,United States,29.2243,-94.9637,Texas
Fewflower Fumewort,Fumariaceae,Corydalis pauciflora (Stephan) Pers.,United States,37.1803,-93.2951,Missouri
Mitchella,Rubiaceae,Mitchella L.,United States,46.8147,-92.1998,Minnesota
Sacramento Waxydogbane,Apocynaceae,Cycladenia humilis Benth.,United States,41.4509,-81.619,Ohio
Handsome Phacelia,Hydrophyllaceae,Phacelia peirsoniana J.T. Howell,United States,38.189,-85.6768,Kentucky
Fontinalis Moss,Fontinalaceae,Fontinalis hypnoides Hartm.,United States,27.709,-80.5726,Florida
Common Hop,Cannabaceae,Humulus lupulus L. var. lupuloides E. Small,United States,29.7687,-95.3867,Texas
Slenderleaf False Foxglove,Scrophulariaceae,Agalinis tenuifolia (Vahl) Raf. var. leucanthera (Raf.) Pennell,United States,33.0277,-96.6777,Texas
Canby's Biscuitroot,Apiaceae,Lomatium canbyi (J.M. Coult. & Rose) J.M. Coult. & Rose,United States,32.6076,-93.7526,Louisiana
Oahu Clermontia,Campanulaceae,Clermontia oblongifolia Gaudich.,United States,36.7464,-119.6397,California
Pondweed,Potamogetonaceae,Potamogeton ×prussicus Hagstr.,United States,36.0986,-86.8219,Tennessee
Camptotheca,Cornaceae,Camptotheca acuminata Decne.,United States,32.0295,-102.0915,Texas
Charming Woodyaster,Asteraceae,Xylorhiza venusta (M.E. Jones) A. Heller,United States,32.3366,-111.1771,Arizona
Hartwrightia,Asteraceae,Hartwrightia A. Gray ex S. Watson,United States,39.5327,-87.3255,Indiana
Golden Gladecress,Brassicaceae,Leavenworthia aurea Torr. var. texana (Mahler) Rollins,United States,30.2345,-85.692,Florida
Groundcone,Orobanchaceae,Boschniakia C.A. Mey. ex Bong.,United States,27.9654,-82.8001,Florida
Ames' Milkvetch,Fabaceae,Astragalus pulsiferae A. Gray,United States,40.7339,-74.0054,New York
Apache Beggarticks,Asteraceae,Bidens ferulifolia (Jacq.) DC.,United States,38.8959,-77.0211,District of Columbia
Indian Tobacco,Solanaceae,Nicotiana quadrivalvis Pursh,United States,29.834,-95.4342,Texas
Greenheart Ebony,Boraginaceae,Rochefortia acanthophora (DC.) Griseb.,United States,26.67,-80.0582,Florida
Squarrose Sedge,Cyperaceae,Carex squarrosa L.,United States,39.2025,-119.7526,Nevada
Subalpine Lupine,Fabaceae,Lupinus arcticus S. Watson ssp. subalpinus (Piper & B.L. Rob.) D. Dunn,United States,33.9328,-84.556,Georgia
Muhlenberg's Sedge,Cyperaceae,Carex muehlenbergii Schkuhr ex Willd.,United States,27.3637,-99.4819,Texas
American Burnweed,Asteraceae,Erechtites hieraciifolius (L.) Raf. ex DC. var. megalocarpus (Fernald) Cronquist,United States,32.7714,-97.2915,Texas
Pacific Cyrtandra,Gesneriaceae,Cyrtandra grayana Hillebr.,United States,29.7026,-98.4759,Texas
Hybrid Violet,Violaceae,Viola ×cordifolia (Nutt.) Schwein. (pro sp.),United States,38.4142,-81.7582,West Virginia
Myrobalan,Combretaceae,Terminalia chebula (Gaertn.) Retz.,United States,33.754,-117.7919,California
Low False Bindweed,Convolvulaceae,Calystegia spithamaea (L.) Pursh ssp. stans (Michx.) Brummitt,United States,38.8999,-94.832,Kansas
Pacific Dicranella Moss,Dicranaceae,Dicranella pacifica Schof.,United States,35.0942,-85.1757,Tennessee
Purple Silkyscale,Poaceae,Anthaenantia rufa (Nutt.) Schult.,United States,40.43,-74.4173,New Jersey
Pringle's Tarwort,Asteraceae,Flourensia pringlei (A. Gray) S.F. Blake,United States,39.8188,-75.5064,Delaware
European Waterclover,Marsileaceae,Marsilea quadrifolia L.,United States,40.7372,-111.8581,Utah
Cliff Fern,Dryopteridaceae,Woodsia ×gracilis (G. Lawson) Butters,United States,26.6644,-80.1741,Florida
Winged Plumeless Thistle,Asteraceae,Carduus tenuiflorus W. Curtis,United States,39.0305,-76.5515,Maryland
Fendler's Ceanothus,Rhamnaceae,Ceanothus fendleri A. Gray,United States,41.5968,-86.293,Indiana
Morrison's Jewelflower,Brassicaceae,Streptanthus morrisonii F.W. Hoffm.,United States,36.173,-115.0669,Nevada
Longtongue Muhly,Poaceae,Muhlenbergia longiligula Hitchc.,United States,43.3869,-84.0926,Michigan
Limestone Goldenrod,Asteraceae,Solidago calcicola Fernald,United States,21.3278,-157.8294,Hawaii
Gennar's Rinodina Lichen,Physciaceae,Rinodina gennarii Bagl.,United States,38.3774,-121.4444,California
Myers' Pincushionplant,Polemoniaceae,Navarretia myersii Allen & Day ssp. deminuta Day,United States,37.6802,-121.9215,California
Ricefield Waternymph,Najadaceae,Najas graminea Delile,United States,32.7673,-96.7776,Texas
Garcinia,Clusiaceae,Garcinia lateriflora Blume,United States,29.7575,-95.3668,Texas
Sulphur Knapweed,Asteraceae,Centaurea sulphurea Willd.,United States,39.6255,-104.7874,Colorado
Rio Grande Phacelia,Hydrophyllaceae,Phacelia infundibuliformis Torr.,United States,38.8808,-77.113,Virginia
Bog Fern,Thelypteridaceae,Thelypteris simulata (Davenport) Nieuwl.,United States,47.6536,-117.4317,Washington
Tricharia Lichen,Gomphillaceae,Tricharia cretacea Vezda,United States,43.0982,-89.3242,Wisconsin
Lake Tahoe Lupine,Fabaceae,Lupinus meionanthus A. Gray,United States,40.695,-112.0001,Utah
Holosteum,Caryophyllaceae,Holosteum L.,United States,34.5137,-92.9685,Arkansas
Queen-devil Hawkweed,Asteraceae,Hieracium glomeratum Froel.,United States,37.7194,-97.2936,Kansas
Corncockle,Caryophyllaceae,Agrostemma L.,United States,38.8933,-77.0146,District of Columbia
Platydesma,Rutaceae,Platydesma H. Mann,United States,33.6706,-117.7645,California
Erect Tropical Daisy,Asteraceae,Egletes viscosa (L.) Less.,United States,47.6063,-122.3308,Washington
Ozark Milkvetch,Fabaceae,Astragalus distortus Torr. & A. Gray,United States,35.3471,-120.4553,California
Wright's Beardtongue,Scrophulariaceae,Penstemon wrightii Hook.,United States,32.7233,-97.269,Texas
Comarum,Rosaceae,Comarum L.,United States,39.6255,-104.7874,Colorado
Kamchatka Rhododendron,Ericaceae,Rhododendron camtschaticum Pall. ssp. glandulosum (Standl.) Hultén,United States,27.872,-82.4388,Florida
Cuplet Fern,Dennstaedtiaceae,Dennstaedtia bipinnata (Cav.) Maxon,United States,39.1271,-95.6384,Kansas
Nevada Rush,Juncaceae,Juncus tiehmii Ertter,United States,41.7665,-72.6933,Connecticut
Big Galleta,Poaceae,Pleuraphis rigida Thurb.,United States,27.9843,-82.7813,Florida
Alkalisink Goldfields,Asteraceae,Lasthenia chrysantha (Greene ex A. Gray) Greene,United States,33.6607,-117.8264,California
Lassicus Stitchwort,Caryophyllaceae,Minuartia decumbens T.W. Nelson & J.P. Nelson,United States,43.1577,-77.608,New York
David's Spurge,Euphorbiaceae,Euphorbia davidii Subils,United States,31.6948,-106.3,Texas
Texas Desert-thorn,Solanaceae,Lycium texanum Correll,United States,42.2922,-85.633,Michigan
Malheur Cryptantha,Boraginaceae,Cryptantha propria (A. Nelson & J.F. Macbr.) Payson,United States,27.872,-82.4388,Florida
Savannah Aster,Asteraceae,Eurybia chapmanii (Torr. & A. Gray) G.L. Nesom,United States,30.2107,-97.9427,Texas
Helodium Moss,Helodiaceae,Helodium paludosum (Sull.) Austin,United States,30.2023,-92.0188,Louisiana
Beautiful Rockcress,Brassicaceae,Arabis pulchra M.E. Jones ex S. Watson var. gracilis M.E. Jones,United States,33.386,-82.091,Georgia
Greenstipule Lupine,Fabaceae,Lupinus fulcratus Greene,United States,27.8918,-82.7248,Florida
Skyblue Aster,Asteraceae,Symphyotrichum oolentangiense (Riddell) G.L. Nesom var. poaceum (Burgess) G.L. Nesom,United States,33.8932,-84.2539,Georgia
Mexican Rush,Juncaceae,Juncus mexicanus Willd. ex Schult. & Schult. f.,United States,30.3449,-81.6831,Florida
Algerian Ivy,Araliaceae,Hedera helix L. ssp. canariensis (Willd.) Cout.,United States,35.26,-80.8042,North Carolina
Ricegrass,Poaceae,Piptatherum P. Beauv.,United States,37.5158,-77.5047,Virginia
